category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context
open_class,high,arrogant,cocky,agenda,[CLS] donald was an [MASK] child . [SEP],[CLS] the next word is cocky. donald was an [MASK] child . [SEP],[CLS] the next word is agenda. donald was an [MASK] child . [SEP]
open_class,low,arrogant,cocky,agenda,[CLS] mike told him to not act so [MASK] . [SEP],[CLS] the next word is cocky. mike told him to not act so [MASK] . [SEP],[CLS] the next word is agenda. mike told him to not act so [MASK] . [SEP]
open_class,high,arrow,bow,beard,[CLS] pam did n't have a clue how her cat was shot with an [MASK] . [SEP],[CLS] the next word is bow. pam did n't have a clue how her cat was shot with an [MASK] . [SEP],[CLS] the next word is beard. pam did n't have a clue how her cat was shot with an [MASK] . [SEP]
open_class,low,arrow,bow,beard,[CLS] steve followed the [MASK] . [SEP],[CLS] the next word is bow. steve followed the [MASK] . [SEP],[CLS] the next word is beard. steve followed the [MASK] . [SEP]
open_class,low,art,sculpture,mob,[CLS] tim wanted to take [MASK] classes . [SEP],[CLS] the next word is sculpture. tim wanted to take [MASK] classes . [SEP],[CLS] the next word is mob. tim wanted to take [MASK] classes . [SEP]
open_class,high,art,sculpture,mob,[CLS] now my walls are covered in bead - based pixel [MASK] . [SEP],[CLS] the next word is sculpture. now my walls are covered in bead - based pixel [MASK] . [SEP],[CLS] the next word is mob. now my walls are covered in bead - based pixel [MASK] . [SEP]
open_class,low,artist,con,stain,[CLS] they saw some [MASK] playing the clarinet with recording . [SEP],[CLS] the next word is con. they saw some [MASK] playing the clarinet with recording . [SEP],[CLS] the next word is stain. they saw some [MASK] playing the clarinet with recording . [SEP]
open_class,high,artist,con,stain,"[CLS] next , he stayed around rap [MASK] who were selling downloads . [SEP]","[CLS] the next word is con. next , he stayed around rap [MASK] who were selling downloads . [SEP]","[CLS] the next word is stain. next , he stayed around rap [MASK] who were selling downloads . [SEP]"
open_class,high,asia,europe,quarter,[CLS] [MASK] answered their questions and made many new friends ! [SEP],[CLS] the next word is europe. [MASK] answered their questions and made many new friends ! [SEP],[CLS] the next word is quarter. [MASK] answered their questions and made many new friends ! [SEP]
open_class,low,asia,europe,quarter,"[CLS] instead , they went to [MASK] ! [SEP]","[CLS] the next word is europe. instead , they went to [MASK] ! [SEP]","[CLS] the next word is quarter. instead , they went to [MASK] ! [SEP]"
open_class,high,ask,inquire,parcel,[CLS] i got nervous when she began to [MASK] me awkward questions . [SEP],[CLS] the next word is inquire. i got nervous when she began to [MASK] me awkward questions . [SEP],[CLS] the next word is parcel. i got nervous when she began to [MASK] me awkward questions . [SEP]
open_class,low,ask,inquire,parcel,[CLS] rita decided to [MASK] for help . [SEP],[CLS] the next word is inquire. rita decided to [MASK] for help . [SEP],[CLS] the next word is parcel. rita decided to [MASK] for help . [SEP]
open_class,low,asleep,unconscious,lettuce,[CLS] i apologized for falling [MASK] . [SEP],[CLS] the next word is unconscious. i apologized for falling [MASK] . [SEP],[CLS] the next word is lettuce. i apologized for falling [MASK] . [SEP]
open_class,high,asleep,unconscious,lettuce,[CLS] i went home and fell [MASK] right away . [SEP],[CLS] the next word is unconscious. i went home and fell [MASK] right away . [SEP],[CLS] the next word is lettuce. i went home and fell [MASK] right away . [SEP]
open_class,high,ass,donkey,clog,"[CLS] when his parents found out , he got his [MASK] beat . [SEP]","[CLS] the next word is donkey. when his parents found out , he got his [MASK] beat . [SEP]","[CLS] the next word is clog. when his parents found out , he got his [MASK] beat . [SEP]"
open_class,low,ass,donkey,clog,[CLS] i was completely shocked when i felt someone slap my [MASK] . [SEP],[CLS] the next word is donkey. i was completely shocked when i felt someone slap my [MASK] . [SEP],[CLS] the next word is clog. i was completely shocked when i felt someone slap my [MASK] . [SEP]
open_class,low,assistant,helper,tease,[CLS] suzanne did n't want to remain an [MASK] all her life . [SEP],[CLS] the next word is helper. suzanne did n't want to remain an [MASK] all her life . [SEP],[CLS] the next word is tease. suzanne did n't want to remain an [MASK] all her life . [SEP]
open_class,high,assistant,helper,tease,[CLS] the personal [MASK] saw a hundred dollar bill in the trash . [SEP],[CLS] the next word is helper. the personal [MASK] saw a hundred dollar bill in the trash . [SEP],[CLS] the next word is tease. the personal [MASK] saw a hundred dollar bill in the trash . [SEP]
open_class,high,attack,assault,link,"[CLS] right before deer season , george had a heart [MASK] . [SEP]","[CLS] the next word is assault. right before deer season , george had a heart [MASK] . [SEP]","[CLS] the next word is link. right before deer season , george had a heart [MASK] . [SEP]"
open_class,low,attack,assault,link,[CLS] my teammate tried to perform a sneak [MASK] . [SEP],[CLS] the next word is assault. my teammate tried to perform a sneak [MASK] . [SEP],[CLS] the next word is link. my teammate tried to perform a sneak [MASK] . [SEP]
open_class,high,attempt,try,outlet,[CLS] he decided he would make an [MASK] to enjoy the movie with his son . [SEP],[CLS] the next word is try. he decided he would make an [MASK] to enjoy the movie with his son . [SEP],[CLS] the next word is outlet. he decided he would make an [MASK] to enjoy the movie with his son . [SEP]
open_class,low,attempt,try,outlet,"[CLS] however , since charles loves crosswords , he continues to [MASK] them . [SEP]","[CLS] the next word is try. however , since charles loves crosswords , he continues to [MASK] them . [SEP]","[CLS] the next word is outlet. however , since charles loves crosswords , he continues to [MASK] them . [SEP]"
open_class,high,attic,basement,lingerie,[CLS] amelia was going through her grandparents [MASK] . [SEP],[CLS] the next word is basement. amelia was going through her grandparents [MASK] . [SEP],[CLS] the next word is lingerie. amelia was going through her grandparents [MASK] . [SEP]
open_class,low,attic,basement,lingerie,[CLS] tom found an old camera in the [MASK] . [SEP],[CLS] the next word is basement. tom found an old camera in the [MASK] . [SEP],[CLS] the next word is lingerie. tom found an old camera in the [MASK] . [SEP]
open_class,low,aunt,relative,sapphire,[CLS] christa 's [MASK] had just had a new baby . [SEP],[CLS] the next word is relative. christa 's [MASK] had just had a new baby . [SEP],[CLS] the next word is sapphire. christa 's [MASK] had just had a new baby . [SEP]
open_class,high,aunt,relative,sapphire,[CLS] [MASK] maude shouted at us that september would n't work . [SEP],[CLS] the next word is relative. [MASK] maude shouted at us that september would n't work . [SEP],[CLS] the next word is sapphire. [MASK] maude shouted at us that september would n't work . [SEP]
open_class,high,australia,kangaroo,abduct,[CLS] she thought about going to [MASK] . [SEP],[CLS] the next word is kangaroo. she thought about going to [MASK] . [SEP],[CLS] the next word is abduct. she thought about going to [MASK] . [SEP]
open_class,low,australia,kangaroo,abduct,[CLS] last week i came back from [MASK] . [SEP],[CLS] the next word is kangaroo. last week i came back from [MASK] . [SEP],[CLS] the next word is abduct. last week i came back from [MASK] . [SEP]
open_class,high,auto,car,inferior,[CLS] brock now has the best [MASK] repair business in town . [SEP],[CLS] the next word is car. brock now has the best [MASK] repair business in town . [SEP],[CLS] the next word is inferior. brock now has the best [MASK] repair business in town . [SEP]
open_class,low,auto,car,inferior,[CLS] charles was sure he would n't qualify for an [MASK] loan . [SEP],[CLS] the next word is car. charles was sure he would n't qualify for an [MASK] loan . [SEP],[CLS] the next word is inferior. charles was sure he would n't qualify for an [MASK] loan . [SEP]
open_class,high,average,norm,mars,[CLS] she worked hard academically to maintain a good grade point [MASK] . [SEP],[CLS] the next word is norm. she worked hard academically to maintain a good grade point [MASK] . [SEP],[CLS] the next word is mars. she worked hard academically to maintain a good grade point [MASK] . [SEP]
open_class,low,average,norm,mars,[CLS] his [MASK] improved from a 61 to a 73 . [SEP],[CLS] the next word is norm. his [MASK] improved from a 61 to a 73 . [SEP],[CLS] the next word is mars. his [MASK] improved from a 61 to a 73 . [SEP]
open_class,low,awake,asleep,detail,[CLS] he was able to stay [MASK] and study ! [SEP],[CLS] the next word is asleep. he was able to stay [MASK] and study ! [SEP],[CLS] the next word is detail. he was able to stay [MASK] and study ! [SEP]
open_class,high,awake,asleep,detail,[CLS] she tried her best to stay [MASK] but the assembly lulled her to sleep . [SEP],[CLS] the next word is asleep. she tried her best to stay [MASK] but the assembly lulled her to sleep . [SEP],[CLS] the next word is detail. she tried her best to stay [MASK] but the assembly lulled her to sleep . [SEP]
open_class,high,award,merit,container,[CLS] he liked art when he was in school and even won an [MASK] . [SEP],[CLS] the next word is merit. he liked art when he was in school and even won an [MASK] . [SEP],[CLS] the next word is container. he liked art when he was in school and even won an [MASK] . [SEP]
open_class,low,award,merit,container,"[CLS] jill was the goalie , so she received a special [MASK] . [SEP]","[CLS] the next word is merit. jill was the goalie , so she received a special [MASK] . [SEP]","[CLS] the next word is container. jill was the goalie , so she received a special [MASK] . [SEP]"
open_class,low,aware,unaware,plaything,[CLS] the manager apologized - he had not been [MASK] ! [SEP],[CLS] the next word is unaware. the manager apologized - he had not been [MASK] ! [SEP],[CLS] the next word is plaything. the manager apologized - he had not been [MASK] ! [SEP]
open_class,high,aware,unaware,plaything,[CLS] barry became [MASK] of a rumor of nearby treasure . [SEP],[CLS] the next word is unaware. barry became [MASK] of a rumor of nearby treasure . [SEP],[CLS] the next word is plaything. barry became [MASK] of a rumor of nearby treasure . [SEP]
open_class,high,away,further,language,[CLS] she was finally arrested for indecent exposure and locked [MASK] . [SEP],[CLS] the next word is further. she was finally arrested for indecent exposure and locked [MASK] . [SEP],[CLS] the next word is language. she was finally arrested for indecent exposure and locked [MASK] . [SEP]
open_class,low,away,further,language,"[CLS] he walked [MASK] , frightened of what might be in there . [SEP]","[CLS] the next word is further. he walked [MASK] , frightened of what might be in there . [SEP]","[CLS] the next word is language. he walked [MASK] , frightened of what might be in there . [SEP]"
open_class,high,ax,hatchet,admission,[CLS] she did n't have an [MASK] though . [SEP],[CLS] the next word is hatchet. she did n't have an [MASK] though . [SEP],[CLS] the next word is admission. she did n't have an [MASK] though . [SEP]
open_class,low,ax,hatchet,admission,[CLS] he swung his [MASK] at the trunk . [SEP],[CLS] the next word is hatchet. he swung his [MASK] at the trunk . [SEP],[CLS] the next word is admission. he swung his [MASK] at the trunk . [SEP]
open_class,low,baby,child,where,[CLS] amy had to return all the [MASK] boy clothes . [SEP],[CLS] the next word is child. amy had to return all the [MASK] boy clothes . [SEP],[CLS] the next word is where. amy had to return all the [MASK] boy clothes . [SEP]
open_class,high,baby,child,where,[CLS] just as she began to nod off a [MASK] began to cry . [SEP],[CLS] the next word is child. just as she began to nod off a [MASK] began to cry . [SEP],[CLS] the next word is where. just as she began to nod off a [MASK] began to cry . [SEP]
